date,location,latitude,longitude,temperature,humidity,rainfall,wind_speed,air_pressure,co2,source
2024-03-11,Quetta,30.1798,66.975,12.6,39.5,3.6,22.2,1017.6,396.5,Weather Station
2024-03-11,Multan,30.1575,71.5249,26.6,55.4,1.6,15.5,1009.3,418.6,Satellite Telemetry
2024-03-11,Hyderabad,25.396,68.3578,23.9,72.2,0.2,18.5,1009.6,412.7,Satellite Telemetry
2024-03-11,Faisalabad,31.4504,73.135,24.6,63.4,2.4,20.1,1013.0,425.2,Environmental IoT
2024-03-12,Karachi,24.8607,67.0011,27.0,81.8,0.0,26.9,1009.0,416.4,Environmental IoT
2024-03-12,Lahore,31.5204,74.3587,24.1,64.6,2.4,22.4,1015.0,423.1,Environmental IoT
2024-03-12,Islamabad,33.6844,73.0479,16.5,55.0,8.0,11.5,1013.0,404.8,Sensor Network
2024-03-12,Peshawar,34.0151,71.5249,21.7,51.3,4.8,27.3,1012.8,413.3,Weather Station
2024-03-12,Quetta,30.1798,66.975,12.6,44.2,3.6,17.3,1018.7,398.0,Satellite Telemetry
2024-03-12,Multan,30.1575,71.5249,25.0,50.3,0.0,23.9,1012.7,419.7,Satellite Telemetry
2024-03-12,Hyderabad,25.396,68.3578,23.2,75.9,0.0,13.5,1009.4,417.2,Sensor Network
2024-03-12,Faisalabad,31.4504,73.135,25.1,60.6,5.5,20.3,1010.9,422.2,Satellite Telemetry
2024-03-13,Karachi,24.8607,67.0011,26.3,79.9,1.8,22.1,1011.7,417.4,Satellite Telemetry
2024-03-13,Lahore,31.5204,74.3587,21.4,58.9,2.3,24.3,1011.9,420.1,Environmental IoT
2024-03-13,Islamabad,33.6844,73.0479,18.4,54.4,7.3,26.0,1016.3,404.7,Sensor Network
2024-03-13,Peshawar,34.0151,71.5249,20.7,52.6,2.2,20.4,1017.4,413.7,Environmental IoT
2024-03-13,Quetta,30.1798,66.975,15.9,46.8,1.1,14.6,1021.6,398.5,Satellite Telemetry
2024-03-13,Multan,30.1575,71.5249,25.1,49.8,5.1,16.2,1013.6,420.0,Sensor Network
2024-03-13,Hyderabad,25.396,68.3578,25.1,69.9,4.1,10.4,1011.7,413.8,Environmental IoT
2024-03-13,Faisalabad,31.4504,73.135,22.9,61.6,4.4,16.7,1015.3,424.2,Sensor Network
2024-03-14,Karachi,24.8607,67.0011,25.0,79.2,5.5,26.5,1013.7,421.6,Weather Station
2024-03-14,Lahore,31.5204,74.3587,23.6,65.6,1.4,10.9,1015.7,420.9,Sensor Network
2024-03-14,Islamabad,33.6844,73.0479,16.3,62.1,2.1,18.6,1018.0,406.1,Environmental IoT
2024-03-14,Peshawar,34.0151,71.5249,21.1,52.5,5.8,12.1,1015.8,410.6,Weather Station
2024-03-14,Quetta,30.1798,66.975,13.8,44.9,1.1,17.4,1021.0,396.6,Sensor Network
2024-03-14,Multan,30.1575,71.5249,27.6,50.8,0.7,24.3,1010.2,423.4,Satellite Telemetry
2024-03-14,Hyderabad,25.396,68.3578,26.7,70.5,0.0,25.5,1010.2,414.5,Satellite Telemetry
2024-03-14,Faisalabad,31.4504,73.135,24.0,56.2,4.8,21.2,1013.5,425.8,Satellite Telemetry
2024-03-15,Karachi,24.8607,67.0011,28.0,73.5,0.0,12.5,1008.8,421.0,Environmental IoT
2024-03-15,Lahore,31.5204,74.3587,21.4,66.1,0.3,19.1,1015.6,426.0,Environmental IoT
2024-03-15,Islamabad,33.6844,73.0479,20.0,56.9,4.6,19.9,1018.1,407.5,Environmental IoT
2024-03-15,Peshawar,34.0151,71.5249,20.3,55.9,0.0,12.0,1016.5,412.3,Environmental IoT
2024-03-15,Quetta,30.1798,66.975,13.2,40.0,0.0,24.0,1016.7,400.0,Environmental IoT
2024-03-15,Multan,30.1575,71.5249,28.2,54.5,2.5,10.5,1014.2,418.7,Environmental IoT
2024-03-15,Hyderabad,25.396,68.3578,25.0,72.2,0.9,25.5,1013.0,416.9,Environmental IoT
2024-03-15,Faisalabad,31.4504,73.135,25.0,60.0,0.4,14.7,1011.7,423.7,Sensor Network
2024-03-16,Karachi,24.8607,67.0011,25.5,76.1,3.8,18.3,1010.2,417.5,Sensor Network
2024-03-16,Lahore,31.5204,74.3587,21.8,64.6,6.7,24.7,1016.1,420.6,Environmental IoT
2024-03-16,Islamabad,33.6844,73.0479,18.1,59.1,3.7,11.7,1018.2,404.7,Weather Station
2024-03-16,Peshawar,34.0151,71.5249,19.2,56.0,0.4,26.6,1016.6,412.8,Satellite Telemetry
2024-03-16,Quetta,30.1798,66.975,12.0,42.0,1.9,13.6,1019.8,396.7,Sensor Network
2024-03-16,Multan,30.1575,71.5249,25.7,53.4,1.5,20.6,1014.1,421.1,Satellite Telemetry
2024-03-16,Hyderabad,25.396,68.3578,24.0,76.0,4.7,16.5,1010.3,413.0,Weather Station
2024-03-16,Faisalabad,31.4504,73.135,23.5,64.3,3.1,11.4,1012.7,425.0,Sensor Network
2024-03-17,Karachi,24.8607,67.0011,28.0,81.4,4.5,13.7,1010.1,422.1,Sensor Network
2024-03-17,Lahore,31.5204,74.3587,24.5,64.7,4.0,27.2,1012.3,422.2,Satellite Telemetry
2024-03-17,Islamabad,33.6844,73.0479,19.7,56.9,8.3,19.2,1014.1,406.1,Satellite Telemetry
2024-03-17,Peshawar,34.0151,71.5249,20.6,54.1,3.2,17.3,1016.9,410.9,Weather Station
2024-03-17,Quetta,30.1798,66.975,12.3,39.4,1.9,27.3,1018.0,399.8,Weather Station
2024-03-17,Multan,30.1575,71.5249,25.2,55.7,0.0,18.5,1011.4,421.1,Weather Station
2024-03-17,Hyderabad,25.396,68.3578,23.3,77.1,5.1,10.2,1014.7,415.2,Weather Station
2024-03-17,Faisalabad,31.4504,73.135,24.8,64.2,0.9,22.0,1014.4,426.0,Weather Station
2024-03-18,Karachi,24.8607,67.0011,26.2,81.4,0.0,11.9,1011.7,417.7,Environmental IoT
2024-03-18,Lahore,31.5204,74.3587,24.7,61.6,3.0,24.8,1015.6,420.3,Satellite Telemetry
2024-03-18,Islamabad,33.6844,73.0479,18.0,54.9,7.4,12.9,1013.5,405.1,Environmental IoT
2024-03-18,Peshawar,34.0151,71.5249,18.2,60.1,2.6,12.6,1013.3,410.4,Satellite Telemetry
2024-03-18,Quetta,30.1798,66.975,12.1,40.2,2.6,20.3,1019.5,402.0,Satellite Telemetry
2024-03-18,Multan,30.1575,71.5249,28.5,52.9,0.0,18.1,1011.4,421.7,Environmental IoT
2024-03-18,Hyderabad,25.396,68.3578,25.5,71.2,0.6,11.6,1011.5,414.8,Environmental IoT
2024-03-18,Faisalabad,31.4504,73.135,25.2,59.2,2.6,13.1,1011.2,422.4,Environmental IoT
2024-03-19,Karachi,24.8607,67.0011,24.6,74.7,3.7,14.6,1009.7,418.7,Satellite Telemetry
2024-03-19,Lahore,31.5204,74.3587,23.4,65.5,5.8,13.9,1016.2,421.6,Environmental IoT
2024-03-19,Islamabad,33.6844,73.0479,17.0,60.5,8.2,24.7,1018.9,407.7,Sensor Network
2024-03-19,Peshawar,34.0151,71.5249,19.6,50.7,4.6,10.5,1018.0,410.4,Environmental IoT
2024-03-19,Quetta,30.1798,66.975,15.6,38.5,0.0,17.1,1018.5,399.0,Sensor Network
2024-03-19,Multan,30.1575,71.5249,27.2,57.4,1.9,25.8,1013.3,421.4,Satellite Telemetry
2024-03-19,Hyderabad,25.396,68.3578,25.0,69.0,1.7,17.8,1010.6,417.4,Environmental IoT
2024-03-19,Faisalabad,31.4504,73.135,25.2,58.9,0.0,21.1,1015.9,422.8,Sensor Network
2024-03-20,Karachi,24.8607,67.0011,26.4,81.2,0.0,13.9,1013.4,421.9,Environmental IoT
2024-03-20,Lahore,31.5204,74.3587,22.0,64.6,2.7,11.4,1014.5,424.5,Environmental IoT
2024-03-20,Islamabad,33.6844,73.0479,19.5,61.7,4.9,16.4,1014.7,405.5,Environmental IoT
2024-03-20,Peshawar,34.0151,71.5249,18.4,60.1,0.0,21.8,1016.1,409.9,Sensor Network
2024-03-20,Quetta,30.1798,66.975,12.6,39.7,3.2,11.3,1019.9,397.0,Satellite Telemetry
2024-03-20,Multan,30.1575,71.5249,28.7,57.2,0.5,21.5,1009.4,419.6,Sensor Network
2024-03-20,Hyderabad,25.396,68.3578,26.0,74.6,4.7,23.2,1012.1,415.5,Environmental IoT
2024-03-20,Faisalabad,31.4504,73.135,23.9,56.8,1.1,27.4,1013.3,424.2,Satellite Telemetry
2024-03-21,Karachi,24.8607,67.0011,27.8,76.3,0.0,19.1,1008.9,417.4,Sensor Network
2024-03-21,Lahore,31.5204,74.3587,24.1,59.6,2.1,14.3,1015.5,422.5,Environmental IoT
2024-03-21,Islamabad,33.6844,73.0479,18.0,59.0,4.0,11.5,1018.1,408.7,Weather Station
2024-03-21,Peshawar,34.0151,71.5249,19.2,52.3,4.5,12.9,1015.2,412.0,Satellite Telemetry
2024-03-21,Quetta,30.1798,66.975,12.3,45.6,4.5,24.2,1020.3,397.1,Sensor Network
2024-03-21,Multan,30.1575,71.5249,26.0,48.4,2.3,17.1,1010.8,421.1,Environmental IoT
2024-03-21,Hyderabad,25.396,68.3578,23.2,69.3,0.0,22.3,1014.1,418.0,Weather Station
2024-03-21,Faisalabad,31.4504,73.135,22.6,55.0,0.0,20.6,1010.6,422.4,Satellite Telemetry
2024-03-22,Karachi,24.8607,67.0011,24.6,77.1,0.1,10.0,1010.0,417.8,Weather Station
2024-03-22,Lahore,31.5204,74.3587,23.9,60.2,0.0,19.3,1014.4,424.8,Environmental IoT
2024-03-22,Islamabad,33.6844,73.0479,16.0,62.5,1.8,22.4,1017.0,407.9,Sensor Network
2024-03-22,Peshawar,34.0151,71.5249,20.4,52.9,0.0,17.7,1012.2,410.9,Satellite Telemetry
2024-03-22,Quetta,30.1798,66.975,14.2,43.4,1.1,13.4,1020.5,400.9,Weather Station
2024-03-22,Multan,30.1575,71.5249,27.5,52.7,3.7,18.3,1012.8,419.8,Environmental IoT
2024-03-22,Hyderabad,25.396,68.3578,23.8,75.1,3.7,23.1,1010.1,413.4,Sensor Network
2024-03-22,Faisalabad,31.4504,73.135,24.8,59.8,4.7,25.5,1010.0,426.0,Environmental IoT
2024-03-23,Karachi,24.8607,67.0011,27.0,81.7,3.1,19.6,1010.0,421.8,Satellite Telemetry
2024-03-23,Lahore,31.5204,74.3587,24.2,64.5,4.1,22.8,1013.6,421.6,Sensor Network
2024-03-23,Islamabad,33.6844,73.0479,16.8,55.0,5.5,10.4,1015.4,408.6,Satellite Telemetry
2024-03-23,Peshawar,34.0151,71.5249,18.2,52.2,2.2,13.5,1016.9,413.9,Weather Station
2024-03-23,Quetta,30.1798,66.975,13.9,47.4,2.3,17.1,1018.4,399.4,Satellite Telemetry
2024-03-23,Multan,30.1575,71.5249,26.3,57.3,0.0,21.1,1014.6,423.4,Sensor Network
2024-03-23,Hyderabad,25.396,68.3578,25.3,68.3,4.8,20.1,1013.2,415.9,Environmental IoT
2024-03-23,Faisalabad,31.4504,73.135,25.1,58.0,1.1,15.6,1012.8,423.9,Environmental IoT
2024-03-24,Karachi,24.8607,67.0011,25.8,78.8,3.1,20.3,1008.2,418.8,Satellite Telemetry
2024-03-24,Lahore,31.5204,74.3587,21.5,60.5,0.5,13.6,1015.7,420.8,Satellite Telemetry
2024-03-24,Islamabad,33.6844,73.0479,18.9,54.1,7.2,18.7,1016.6,407.2,Environmental IoT
2024-03-24,Peshawar,34.0151,71.5249,19.0,54.3,6.8,13.6,1014.9,411.0,Weather Station
2024-03-24,Quetta,30.1798,66.975,14.7,43.1,4.3,24.2,1021.4,398.5,Environmental IoT
2024-03-24,Multan,30.1575,71.5249,26.6,56.2,4.6,23.0,1014.7,419.3,Satellite Telemetry
2024-03-24,Hyderabad,25.396,68.3578,23.1,70.9,4.8,21.6,1012.4,414.0,Satellite Telemetry
2024-03-24,Faisalabad,31.4504,73.135,22.9,64.1,3.0,17.2,1013.6,425.6,Satellite Telemetry
2024-03-25,Karachi,24.8607,67.0011,24.7,80.0,3.7,22.5,1012.5,418.4,Weather Station
2024-03-25,Lahore,31.5204,74.3587,23.7,65.5,0.1,26.0,1014.7,420.4,Environmental IoT
2024-03-25,Islamabad,33.6844,73.0479,16.2,62.4,6.7,17.2,1014.4,407.0,Environmental IoT
2024-03-25,Peshawar,34.0151,71.5249,20.7,53.8,2.5,24.0,1014.5,410.3,Sensor Network
2024-03-25,Quetta,30.1798,66.975,12.9,46.2,5.0,22.6,1021.1,397.8,Weather Station
2024-03-25,Multan,30.1575,71.5249,26.7,50.0,5.6,15.9,1013.7,421.9,Environmental IoT
2024-03-25,Hyderabad,25.396,68.3578,24.2,70.6,1.9,10.9,1011.5,415.1,Sensor Network
2024-03-25,Faisalabad,31.4504,73.135,24.6,55.2,1.7,18.9,1011.8,425.7,Environmental IoT
2024-03-26,Karachi,24.8607,67.0011,24.2,79.6,0.7,10.9,1013.9,420.2,Sensor Network
2024-03-26,Lahore,31.5204,74.3587,23.0,62.3,2.2,13.8,1011.1,425.9,Satellite Telemetry
2024-03-26,Islamabad,33.6844,73.0479,16.7,55.8,8.1,25.2,1015.4,403.4,Weather Station
2024-03-26,Peshawar,34.0151,71.5249,19.7,52.7,0.0,24.8,1012.3,408.9,Satellite Telemetry
2024-03-26,Quetta,30.1798,66.975,13.2,43.1,2.0,23.5,1021.9,399.2,Weather Station
2024-03-26,Multan,30.1575,71.5249,25.6,50.6,2.9,15.6,1014.6,421.8,Satellite Telemetry
2024-03-26,Hyderabad,25.396,68.3578,24.9,70.1,1.5,14.6,1014.4,414.1,Weather Station
2024-03-26,Faisalabad,31.4504,73.135,24.2,59.4,3.9,12.4,1013.7,427.0,Environmental IoT
2024-03-27,Karachi,24.8607,67.0011,25.0,81.1,4.7,24.4,1008.5,420.0,Environmental IoT
2024-03-27,Lahore,31.5204,74.3587,22.8,67.4,4.5,19.9,1014.2,423.4,Weather Station
2024-03-27,Islamabad,33.6844,73.0479,16.2,60.5,8.0,16.7,1015.9,403.9,Weather Station
2024-03-27,Peshawar,34.0151,71.5249,19.2,51.6,0.0,12.5,1016.2,412.1,Sensor Network
2024-03-27,Quetta,30.1798,66.975,15.9,44.8,0.0,12.1,1018.3,398.4,Environmental IoT
2024-03-27,Multan,30.1575,71.5249,27.4,53.4,4.8,21.4,1011.9,420.6,Environmental IoT
2024-03-27,Hyderabad,25.396,68.3578,25.2,72.7,0.0,27.5,1009.9,414.3,Environmental IoT
2024-03-27,Faisalabad,31.4504,73.135,25.8,61.1,0.9,19.6,1012.3,428.0,Weather Station
2024-03-28,Karachi,24.8607,67.0011,26.0,81.8,0.0,10.3,1010.0,419.4,Weather Station
2024-03-28,Lahore,31.5204,74.3587,24.6,61.9,7.5,19.9,1011.3,420.9,Weather Station
2024-03-28,Islamabad,33.6844,73.0479,18.3,55.3,4.3,10.8,1016.5,408.1,Satellite Telemetry
2024-03-28,Peshawar,34.0151,71.5249,19.8,57.9,6.0,21.0,1015.2,412.3,Weather Station
2024-03-28,Quetta,30.1798,66.975,15.8,46.7,0.3,24.7,1018.1,396.8,Satellite Telemetry
2024-03-28,Multan,30.1575,71.5249,26.2,55.8,0.0,23.5,1013.1,423.1,Satellite Telemetry
2024-03-28,Hyderabad,25.396,68.3578,25.9,68.9,2.6,23.9,1009.5,414.9,Sensor Network
2024-03-28,Faisalabad,31.4504,73.135,25.4,60.9,1.3,19.7,1011.9,425.1,Sensor Network
2024-03-29,Karachi,24.8607,67.0011,24.9,74.6,0.6,18.3,1010.9,420.0,Sensor Network
2024-03-29,Lahore,31.5204,74.3587,23.6,58.1,7.3,26.6,1014.9,424.3,Weather Station
2024-03-29,Islamabad,33.6844,73.0479,16.3,60.8,4.8,22.8,1014.1,403.9,Satellite Telemetry
2024-03-29,Peshawar,34.0151,71.5249,19.2,58.2,3.7,15.1,1012.3,414.2,Satellite Telemetry
2024-03-29,Quetta,30.1798,66.975,12.2,38.3,0.0,20.3,1016.6,398.7,Sensor Network
2024-03-29,Multan,30.1575,71.5249,27.7,57.3,3.4,22.8,1010.7,421.5,Satellite Telemetry
2024-03-29,Hyderabad,25.396,68.3578,23.5,76.8,0.0,10.1,1013.9,417.3,Sensor Network
2024-03-29,Faisalabad,31.4504,73.135,23.3,63.4,2.0,16.0,1011.5,424.4,Weather Station
2024-03-30,Karachi,24.8607,67.0011,25.2,81.8,4.0,15.0,1012.5,421.5,Weather Station
2024-03-30,Lahore,31.5204,74.3587,21.5,60.7,4.6,20.7,1016.9,422.9,Environmental IoT
2024-03-30,Islamabad,33.6844,73.0479,16.4,60.2,4.4,23.4,1015.5,406.6,Sensor Network
2024-03-30,Peshawar,34.0151,71.5249,21.0,56.8,2.2,15.4,1014.1,413.0,Weather Station
2024-03-30,Quetta,30.1798,66.975,13.1,39.0,2.3,15.7,1017.7,397.6,Sensor Network
2024-03-30,Multan,30.1575,71.5249,26.1,55.5,1.5,13.4,1014.8,420.4,Satellite Telemetry
2024-03-30,Hyderabad,25.396,68.3578,24.8,72.9,0.0,23.6,1013.2,416.2,Weather Station
2024-03-30,Faisalabad,31.4504,73.135,24.0,59.1,0.0,18.7,1011.6,424.4,Sensor Network
2024-03-31,Karachi,24.8607,67.0011,24.7,76.1,4.2,16.3,1012.0,417.2,Environmental IoT
2024-03-31,Lahore,31.5204,74.3587,22.3,61.7,6.3,27.8,1014.8,422.8,Environmental IoT
2024-03-31,Islamabad,33.6844,73.0479,18.8,57.0,4.1,24.9,1018.2,404.8,Weather Station
2024-03-31,Peshawar,34.0151,71.5249,18.2,57.2,5.6,27.1,1016.9,410.6,Sensor Network
2024-03-31,Quetta,30.1798,66.975,15.7,39.3,0.0,18.0,1020.2,401.8,Satellite Telemetry
2024-03-31,Multan,30.1575,71.5249,28.8,51.1,0.0,23.4,1010.5,421.6,Satellite Telemetry
2024-03-31,Hyderabad,25.396,68.3578,23.9,74.6,5.2,14.4,1012.9,418.1,Sensor Network
2024-03-31,Faisalabad,31.4504,73.135,23.8,57.5,5.8,18.2,1014.3,427.7,Environmental IoT
2024-04-01,Karachi,24.8607,67.0011,29.5,85.0,3.4,14.7,1012.3,420.0,Environmental IoT
2024-04-01,Lahore,31.5204,74.3587,27.0,61.0,7.5,14.6,1013.5,422.0,Sensor Network
2024-04-01,Islamabad,33.6844,73.0479,21.3,56.3,1.5,19.5,1018.7,409.0,Satellite Telemetry
2024-04-01,Peshawar,34.0151,71.5249,23.9,58.3,0.8,24.6,1017.9,412.9,Sensor Network
2024-04-01,Quetta,30.1798,66.975,17.5,43.6,3.2,17.7,1021.3,398.6,Satellite Telemetry
2024-04-01,Multan,30.1575,71.5249,29.6,58.8,4.3,11.8,1009.7,420.9,Weather Station
2024-04-01,Hyderabad,25.396,68.3578,30.3,78.6,0.1,23.0,1014.5,415.7,Weather Station
2024-04-01,Faisalabad,31.4504,73.135,28.2,61.4,0.0,16.1,1010.9,425.0,Weather Station
2024-04-02,Karachi,24.8607,67.0011,28.6,81.0,0.0,27.9,1013.1,418.5,Satellite Telemetry
2024-04-02,Lahore,31.5204,74.3587,26.2,65.1,6.3,20.7,1011.5,424.6,Sensor Network
2024-04-02,Islamabad,33.6844,73.0479,20.9,65.1,3.1,14.0,1017.8,404.6,Environmental IoT
2024-04-02,Peshawar,34.0151,71.5249,22.3,58.0,4.9,24.5,1017.7,411.8,Sensor Network
2024-04-02,Quetta,30.1798,66.975,16.5,45.2,1.4,21.3,1018.7,401.4,Sensor Network
2024-04-02,Multan,30.1575,71.5249,30.4,51.1,4.5,18.2,1013.7,424.3,Satellite Telemetry
2024-04-02,Hyderabad,25.396,68.3578,28.1,78.4,3.6,15.3,1011.1,415.7,Weather Station
2024-04-02,Faisalabad,31.4504,73.135,29.3,65.5,1.9,21.3,1015.6,427.7,Sensor Network
2024-04-03,Karachi,24.8607,67.0011,31.8,75.8,2.5,27.2,1008.7,418.1,Weather Station
2024-04-03,Lahore,31.5204,74.3587,28.8,69.8,4.6,24.2,1016.9,424.8,Environmental IoT
2024-04-03,Islamabad,33.6844,73.0479,23.9,62.9,3.0,21.2,1018.1,408.7,Environmental IoT
2024-04-03,Peshawar,34.0151,71.5249,22.1,56.6,6.3,10.9,1012.1,412.8,Weather Station
2024-04-03,Quetta,30.1798,66.975,19.8,50.6,2.8,23.4,1019.1,399.8,Satellite Telemetry
2024-04-03,Multan,30.1575,71.5249,30.0,59.3,0.0,27.5,1011.3,421.5,Satellite Telemetry
2024-04-03,Hyderabad,25.396,68.3578,30.2,71.0,0.7,10.1,1011.7,416.9,Weather Station
2024-04-03,Faisalabad,31.4504,73.135,26.6,60.5,1.8,27.9,1011.1,424.1,Environmental IoT
2024-04-04,Karachi,24.8607,67.0011,29.0,76.6,1.6,23.6,1012.9,419.5,Environmental IoT
2024-04-04,Lahore,31.5204,74.3587,28.0,69.6,1.2,22.9,1015.2,421.9,Environmental IoT
2024-04-04,Islamabad,33.6844,73.0479,23.7,64.6,9.3,28.0,1015.7,406.2,Satellite Telemetry
2024-04-04,Peshawar,34.0151,71.5249,23.6,55.2,5.6,10.1,1012.6,412.0,Environmental IoT
2024-04-04,Quetta,30.1798,66.975,17.9,46.3,0.0,17.1,1018.1,401.5,Weather Station
2024-04-04,Multan,30.1575,71.5249,32.2,53.4,3.6,17.7,1010.7,421.7,Satellite Telemetry
2024-04-04,Hyderabad,25.396,68.3578,27.9,76.3,4.6,26.2,1013.9,414.7,Weather Station
2024-04-04,Faisalabad,31.4504,73.135,28.2,66.6,0.2,13.3,1013.0,425.4,Environmental IoT
2024-04-05,Karachi,24.8607,67.0011,30.8,82.7,2.3,26.3,1008.1,421.9,Sensor Network
2024-04-05,Lahore,31.5204,74.3587,26.6,62.9,0.3,18.3,1012.5,423.9,Environmental IoT
2024-04-05,Islamabad,33.6844,73.0479,20.7,58.3,4.8,17.9,1016.9,409.3,Satellite Telemetry
2024-04-05,Peshawar,34.0151,71.5249,23.8,60.1,5.6,15.3,1015.7,410.2,Satellite Telemetry
2024-04-05,Quetta,30.1798,66.975,20.0,45.8,2.8,11.3,1020.6,398.2,Weather Station
2024-04-05,Multan,30.1575,71.5249,31.2,54.6,5.5,27.6,1014.7,419.9,Weather Station
2024-04-05,Hyderabad,25.396,68.3578,28.6,72.7,0.8,25.9,1011.5,415.7,Environmental IoT
2024-04-05,Faisalabad,31.4504,73.135,29.3,61.5,1.5,12.5,1014.8,422.7,Weather Station
2024-04-06,Karachi,24.8607,67.0011,31.5,83.6,4.5,17.4,1012.1,421.8,Satellite Telemetry
2024-04-06,Lahore,31.5204,74.3587,26.2,66.8,6.8,26.8,1011.0,421.1,Sensor Network
2024-04-06,Islamabad,33.6844,73.0479,23.3,61.4,2.9,26.2,1015.0,405.5,Satellite Telemetry
2024-04-06,Peshawar,34.0151,71.5249,22.6,62.0,3.9,15.3,1013.2,410.1,Sensor Network
2024-04-06,Quetta,30.1798,66.975,18.4,42.8,5.0,18.5,1017.1,400.3,Environmental IoT
2024-04-06,Multan,30.1575,71.5249,32.7,57.5,0.0,18.0,1012.0,421.7,Sensor Network
2024-04-06,Hyderabad,25.396,68.3578,28.4,73.9,0.0,21.5,1013.0,417.7,Weather Station
2024-04-06,Faisalabad,31.4504,73.135,29.9,58.6,0.0,17.7,1013.4,424.6,Weather Station
2024-04-07,Karachi,24.8607,67.0011,28.5,85.1,0.8,17.8,1010.2,421.5,Sensor Network
2024-04-07,Lahore,31.5204,74.3587,25.5,62.1,3.2,13.1,1014.4,423.5,Weather Station
2024-04-07,Islamabad,33.6844,73.0479,20.3,58.4,6.3,13.0,1017.6,408.3,Satellite Telemetry
2024-04-07,Peshawar,34.0151,71.5249,23.2,57.3,3.8,14.8,1014.8,412.1,Weather Station
2024-04-07,Quetta,30.1798,66.975,16.7,44.1,0.0,15.1,1017.0,401.1,Environmental IoT
2024-04-07,Multan,30.1575,71.5249,29.1,54.2,1.1,15.1,1012.5,418.9,Sensor Network
2024-04-07,Hyderabad,25.396,68.3578,27.0,74.8,0.0,20.0,1015.0,415.9,Sensor Network
2024-04-07,Faisalabad,31.4504,73.135,28.7,62.0,6.2,26.4,1015.8,427.9,Weather Station
2024-04-08,Karachi,24.8607,67.0011,31.9,81.2,1.3,14.7,1013.3,418.2,Weather Station
2024-04-08,Lahore,31.5204,74.3587,28.6,69.8,1.4,27.7,1011.7,422.2,Environmental IoT
2024-04-08,Islamabad,33.6844,73.0479,20.7,59.5,1.6,26.0,1017.5,405.2,Satellite Telemetry
2024-04-08,Peshawar,34.0151,71.5249,22.3,62.2,0.8,22.9,1012.4,411.7,Sensor Network
2024-04-08,Quetta,30.1798,66.975,19.1,49.2,0.2,17.4,1018.5,402.3,Sensor Network
2024-04-08,Multan,30.1575,71.5249,32.8,58.7,0.3,26.7,1011.5,421.3,Weather Station
2024-04-08,Hyderabad,25.396,68.3578,29.9,72.8,0.0,23.8,1013.9,412.5,Weather Station
2024-04-08,Faisalabad,31.4504,73.135,27.3,59.5,4.8,22.7,1013.4,424.3,Sensor Network
2024-04-09,Karachi,24.8607,67.0011,29.1,77.9,1.8,17.1,1008.2,416.5,Satellite Telemetry
2024-04-09,Lahore,31.5204,74.3587,28.7,61.6,2.3,22.5,1011.2,424.5,Satellite Telemetry
2024-04-09,Islamabad,33.6844,73.0479,24.0,59.7,2.4,15.7,1015.9,407.8,Environmental IoT
2024-04-09,Peshawar,34.0151,71.5249,25.5,56.8,6.0,13.1,1013.5,410.8,Sensor Network
2024-04-09,Quetta,30.1798,66.975,18.0,43.0,0.0,27.3,1020.5,402.3,Weather Station
2024-04-09,Multan,30.1575,71.5249,30.1,55.2,5.7,12.7,1014.0,421.3,Environmental IoT
2024-04-09,Hyderabad,25.396,68.3578,28.9,74.7,0.0,15.0,1010.6,415.0,Satellite Telemetry
2024-04-09,Faisalabad,31.4504,73.135,27.3,64.8,1.6,10.4,1011.5,425.9,Weather Station
2024-04-10,Karachi,24.8607,67.0011,31.2,75.9,0.2,10.4,1012.7,418.0,Sensor Network
2024-04-10,Lahore,31.5204,74.3587,28.2,70.2,5.1,10.1,1014.2,422.7,Sensor Network
2024-04-10,Islamabad,33.6844,73.0479,20.2,60.6,3.5,10.7,1013.4,406.0,Satellite Telemetry
2024-04-10,Peshawar,34.0151,71.5249,24.8,60.6,0.0,19.4,1017.4,412.0,Environmental IoT
2024-04-10,Quetta,30.1798,66.975,18.5,46.5,0.0,13.9,1018.6,400.5,Environmental IoT
2024-04-10,Multan,30.1575,71.5249,31.1,53.4,1.7,27.5,1011.4,423.9,Satellite Telemetry
2024-04-10,Hyderabad,25.396,68.3578,28.3,71.0,4.9,15.2,1013.4,416.6,Weather Station
2024-04-10,Faisalabad,31.4504,73.135,29.0,65.7,3.9,25.2,1013.2,427.6,Environmental IoT
2024-04-11,Karachi,24.8607,67.0011,30.4,85.3,0.0,20.2,1013.6,422.3,Satellite Telemetry
2024-04-11,Lahore,31.5204,74.3587,25.1,69.6,1.7,25.7,1015.3,425.6,Environmental IoT
2024-04-11,Islamabad,33.6844,73.0479,20.1,64.8,8.5,26.1,1015.2,406.0,Environmental IoT
2024-04-11,Peshawar,34.0151,71.5249,24.9,61.2,6.7,26.6,1013.5,410.4,Sensor Network
2024-04-11,Quetta,30.1798,66.975,17.8,43.6,5.1,15.2,1021.6,401.7,Satellite Telemetry
2024-04-11,Multan,30.1575,71.5249,31.7,57.3,4.2,13.7,1013.2,419.1,Weather Station
2024-04-11,Hyderabad,25.396,68.3578,28.9,73.9,0.0,16.3,1013.5,415.6,Weather Station
2024-04-11,Faisalabad,31.4504,73.135,27.6,66.9,2.0,15.9,1015.3,423.5,Environmental IoT
2024-04-12,Karachi,24.8607,67.0011,28.4,80.9,5.4,26.8,1008.9,420.3,Environmental IoT
