date,location,latitude,longitude,temperature,humidity,rainfall,wind_speed,air_pressure,co2,source
2024-03-18,Lahore,31.5204,74.3587,22.8,63.6,1.6,19.9,1015.9,421.1,Environmental IoT
2024-03-18,Islamabad,33.6844,73.0479,19.9,58.4,4.3,22.7,1014.7,404.7,Sensor Network
2024-03-18,Peshawar,34.0151,71.5249,20.7,54.3,2.4,15.3,1016.3,410.1,Sensor Network
2024-03-18,Quetta,30.1798,66.975,13.2,38.3,2.5,23.5,1018.0,397.9,Environmental IoT
2024-03-18,Multan,30.1575,71.5249,27.8,49.1,4.7,11.8,1011.3,424.0,Environmental IoT
2024-03-18,Hyderabad,25.396,68.3578,23.9,71.3,0.0,22.4,1010.7,412.4,Weather Station
2024-03-18,Faisalabad,31.4504,73.135,25.6,55.2,3.1,16.4,1013.6,426.0,Weather Station
2024-03-19,Karachi,24.8607,67.0011,25.4,72.8,0.0,19.3,1008.2,419.8,Weather Station
2024-03-19,Lahore,31.5204,74.3587,23.1,58.7,3.3,17.2,1012.7,425.9,Environmental IoT
2024-03-19,Islamabad,33.6844,73.0479,18.8,52.9,7.1,12.6,1016.2,406.5,Weather Station
2024-03-19,Peshawar,34.0151,71.5249,21.2,55.5,0.5,27.5,1012.6,412.0,Weather Station
2024-03-19,Quetta,30.1798,66.975,14.8,44.9,0.0,12.9,1016.4,399.9,Satellite Telemetry
2024-03-19,Multan,30.1575,71.5249,27.6,51.1,4.4,22.0,1012.8,423.8,Weather Station
2024-03-19,Hyderabad,25.396,68.3578,25.7,76.2,3.7,10.9,1013.0,413.3,Weather Station
2024-03-19,Faisalabad,31.4504,73.135,24.2,57.6,5.5,28.0,1012.5,425.2,Weather Station
2024-03-20,Karachi,24.8607,67.0011,26.4,76.8,3.3,16.6,1014.0,417.9,Sensor Network
2024-03-20,Lahore,31.5204,74.3587,24.0,58.1,7.6,19.2,1011.3,424.1,Environmental IoT
2024-03-20,Islamabad,33.6844,73.0479,20.0,53.5,7.8,23.7,1018.0,406.1,Weather Station
2024-03-20,Peshawar,34.0151,71.5249,20.1,51.4,0.0,13.0,1016.6,412.9,Weather Station
2024-03-20,Quetta,30.1798,66.975,15.3,38.0,0.1,19.4,1016.8,401.5,Environmental IoT
2024-03-20,Multan,30.1575,71.5249,26.8,50.2,0.0,15.8,1010.0,420.3,Environmental IoT
2024-03-20,Hyderabad,25.396,68.3578,23.3,68.1,5.9,27.6,1013.6,414.1,Environmental IoT
2024-03-20,Faisalabad,31.4504,73.135,23.4,58.2,2.8,22.6,1015.3,423.0,Sensor Network
2024-03-21,Karachi,24.8607,67.0011,24.9,73.7,0.0,13.6,1012.6,417.1,Sensor Network
2024-03-21,Lahore,31.5204,74.3587,23.9,59.3,7.4,24.4,1015.2,421.2,Satellite Telemetry
2024-03-21,Islamabad,33.6844,73.0479,18.8,55.1,3.0,15.2,1013.7,407.5,Satellite Telemetry
2024-03-21,Peshawar,34.0151,71.5249,21.6,58.7,3.2,25.0,1012.6,411.9,Sensor Network
2024-03-21,Quetta,30.1798,66.975,13.4,38.6,4.8,25.0,1020.9,397.8,Satellite Telemetry
2024-03-21,Multan,30.1575,71.5249,28.0,49.2,4.2,22.1,1012.0,423.7,Satellite Telemetry
2024-03-21,Hyderabad,25.396,68.3578,26.8,76.6,3.6,17.2,1011.9,413.0,Satellite Telemetry
2024-03-21,Faisalabad,31.4504,73.135,25.1,61.2,6.2,15.2,1011.3,427.8,Satellite Telemetry
2024-03-22,Karachi,24.8607,67.0011,26.7,79.4,0.0,17.8,1009.4,420.9,Environmental IoT
2024-03-22,Lahore,31.5204,74.3587,23.4,58.1,1.1,21.0,1013.0,422.2,Environmental IoT
2024-03-22,Islamabad,33.6844,73.0479,16.6,52.5,2.0,25.9,1014.9,405.9,Satellite Telemetry
2024-03-22,Peshawar,34.0151,71.5249,21.7,55.3,1.9,17.7,1016.1,409.3,Satellite Telemetry
2024-03-22,Quetta,30.1798,66.975,15.4,40.3,0.2,18.8,1016.6,400.3,Environmental IoT
2024-03-22,Multan,30.1575,71.5249,28.9,51.0,5.2,25.3,1012.7,418.8,Environmental IoT
2024-03-22,Hyderabad,25.396,68.3578,23.0,70.7,0.0,24.9,1013.3,415.7,Weather Station
2024-03-22,Faisalabad,31.4504,73.135,22.1,54.6,2.2,27.0,1015.5,423.7,Environmental IoT
2024-03-23,Karachi,24.8607,67.0011,25.2,77.2,5.3,10.6,1009.3,416.3,Weather Station
2024-03-23,Lahore,31.5204,74.3587,21.1,60.6,5.1,21.4,1011.8,424.0,Sensor Network
2024-03-23,Islamabad,33.6844,73.0479,18.6,60.0,9.1,25.0,1018.2,406.1,Environmental IoT
2024-03-23,Peshawar,34.0151,71.5249,18.5,57.6,3.9,11.5,1017.0,412.5,Environmental IoT
2024-03-23,Quetta,30.1798,66.975,14.7,44.5,0.0,23.6,1018.1,401.1,Sensor Network
2024-03-23,Multan,30.1575,71.5249,26.3,53.8,0.0,14.0,1010.4,421.8,Satellite Telemetry
2024-03-23,Hyderabad,25.396,68.3578,23.3,72.2,5.9,16.4,1011.5,416.1,Environmental IoT
2024-03-23,Faisalabad,31.4504,73.135,23.3,64.2,0.0,18.9,1010.2,425.1,Environmental IoT
2024-03-24,Karachi,24.8607,67.0011,24.7,80.5,0.0,15.0,1008.5,420.1,Satellite Telemetry
2024-03-24,Lahore,31.5204,74.3587,22.7,61.9,3.9,13.9,1015.2,423.2,Weather Station
2024-03-24,Islamabad,33.6844,73.0479,16.9,52.5,8.6,14.4,1014.0,407.7,Environmental IoT
2024-03-24,Peshawar,34.0151,71.5249,21.7,53.0,0.0,26.4,1015.9,410.4,Sensor Network
2024-03-24,Quetta,30.1798,66.975,12.5,46.9,1.1,13.2,1019.6,397.4,Sensor Network
2024-03-24,Multan,30.1575,71.5249,25.7,51.9,3.6,10.9,1009.2,419.0,Sensor Network
2024-03-24,Hyderabad,25.396,68.3578,25.1,76.3,5.8,10.3,1012.3,412.9,Environmental IoT
2024-03-24,Faisalabad,31.4504,73.135,22.4,55.0,2.9,22.1,1012.1,422.9,Sensor Network
2024-03-25,Karachi,24.8607,67.0011,27.2,75.2,3.3,23.9,1011.6,421.4,Satellite Telemetry
2024-03-25,Lahore,31.5204,74.3587,21.7,64.5,6.6,15.6,1014.2,421.3,Weather Station
2024-03-25,Islamabad,33.6844,73.0479,17.7,59.9,6.4,17.5,1013.2,404.9,Weather Station
2024-03-25,Peshawar,34.0151,71.5249,19.3,52.2,5.9,14.5,1015.9,413.2,Sensor Network
2024-03-25,Quetta,30.1798,66.975,13.3,43.3,5.0,14.8,1021.7,398.0,Satellite Telemetry
2024-03-25,Multan,30.1575,71.5249,27.6,47.8,5.5,22.1,1012.3,420.9,Weather Station
2024-03-25,Hyderabad,25.396,68.3578,24.5,71.5,0.0,14.9,1009.5,415.9,Weather Station
2024-03-25,Faisalabad,31.4504,73.135,23.0,56.1,0.6,18.0,1012.4,426.7,Environmental IoT
2024-03-26,Karachi,24.8607,67.0011,27.0,81.0,2.8,20.9,1011.4,418.3,Sensor Network
2024-03-26,Lahore,31.5204,74.3587,22.1,60.0,3.3,26.3,1011.2,424.8,Satellite Telemetry
2024-03-26,Islamabad,33.6844,73.0479,16.8,59.9,2.6,25.9,1018.4,408.9,Satellite Telemetry
2024-03-26,Peshawar,34.0151,71.5249,18.9,55.8,5.8,14.5,1013.1,413.0,Environmental IoT
2024-03-26,Quetta,30.1798,66.975,15.9,45.1,0.7,26.0,1018.8,396.9,Sensor Network
2024-03-26,Multan,30.1575,71.5249,26.1,54.8,0.7,22.3,1009.8,422.1,Satellite Telemetry
2024-03-26,Hyderabad,25.396,68.3578,25.7,70.2,0.6,14.2,1013.5,415.8,Environmental IoT
2024-03-26,Faisalabad,31.4504,73.135,22.2,55.7,0.3,10.7,1010.5,422.5,Environmental IoT
2024-03-27,Karachi,24.8607,67.0011,24.4,81.8,0.0,18.3,1011.3,417.1,Environmental IoT
2024-03-27,Lahore,31.5204,74.3587,21.8,64.3,1.0,17.1,1014.0,423.3,Weather Station
2024-03-27,Islamabad,33.6844,73.0479,17.0,53.5,4.1,24.4,1016.1,407.5,Sensor Network
2024-03-27,Peshawar,34.0151,71.5249,18.4,55.0,0.0,26.9,1012.3,410.6,Sensor Network
2024-03-27,Quetta,30.1798,66.975,15.9,40.3,0.0,22.6,1017.3,402.0,Weather Station
2024-03-27,Multan,30.1575,71.5249,25.5,53.5,3.2,12.9,1010.0,422.1,Environmental IoT
2024-03-27,Hyderabad,25.396,68.3578,26.5,70.5,2.9,27.1,1012.5,413.9,Satellite Telemetry
2024-03-27,Faisalabad,31.4504,73.135,25.5,56.1,2.7,23.1,1011.3,424.4,Sensor Network
2024-03-28,Karachi,24.8607,67.0011,25.9,79.4,2.0,16.5,1009.3,422.0,Weather Station
2024-03-28,Lahore,31.5204,74.3587,21.8,62.8,5.4,21.7,1013.1,421.0,Satellite Telemetry
2024-03-28,Islamabad,33.6844,73.0479,16.0,60.9,7.4,25.7,1018.8,406.7,Satellite Telemetry
2024-03-28,Peshawar,34.0151,71.5249,19.2,56.6,1.0,23.4,1015.8,413.4,Sensor Network
2024-03-28,Quetta,30.1798,66.975,13.9,39.4,3.6,23.9,1016.5,402.0,Satellite Telemetry
2024-03-28,Multan,30.1575,71.5249,27.5,50.1,0.3,14.3,1011.2,418.5,Weather Station
2024-03-28,Hyderabad,25.396,68.3578,23.3,76.1,3.6,25.3,1014.7,413.1,Sensor Network
2024-03-28,Faisalabad,31.4504,73.135,23.5,59.8,5.4,24.1,1011.6,426.6,Environmental IoT
2024-03-29,Karachi,24.8607,67.0011,26.8,73.5,0.9,17.8,1009.6,422.2,Environmental IoT
2024-03-29,Lahore,31.5204,74.3587,23.7,61.2,3.0,26.9,1012.1,426.0,Satellite Telemetry
2024-03-29,Islamabad,33.6844,73.0479,19.6,61.4,6.6,26.8,1015.3,407.7,Sensor Network
2024-03-29,Peshawar,34.0151,71.5249,20.1,51.9,4.1,18.1,1017.1,409.3,Environmental IoT
2024-03-29,Quetta,30.1798,66.975,14.6,38.4,0.5,12.3,1016.5,396.4,Satellite Telemetry
2024-03-29,Multan,30.1575,71.5249,25.6,53.9,2.3,21.1,1014.0,420.8,Satellite Telemetry
2024-03-29,Hyderabad,25.396,68.3578,26.0,74.6,1.1,16.3,1010.7,414.6,Weather Station
2024-03-29,Faisalabad,31.4504,73.135,23.3,60.0,1.9,23.3,1012.8,427.0,Weather Station
2024-03-30,Karachi,24.8607,67.0011,27.2,76.5,4.2,25.7,1013.9,421.3,Weather Station
2024-03-30,Lahore,31.5204,74.3587,23.0,63.9,1.9,13.0,1014.3,420.5,Weather Station
2024-03-30,Islamabad,33.6844,73.0479,19.1,54.6,3.1,26.1,1016.0,404.2,Satellite Telemetry
2024-03-30,Peshawar,34.0151,71.5249,18.3,51.7,1.6,19.6,1013.3,409.2,Environmental IoT
2024-03-30,Quetta,30.1798,66.975,15.1,40.9,0.0,16.7,1017.4,401.0,Satellite Telemetry
2024-03-30,Multan,30.1575,71.5249,27.8,55.7,0.0,10.7,1009.9,422.6,Weather Station
2024-03-30,Hyderabad,25.396,68.3578,23.9,76.4,2.7,26.1,1012.0,415.6,Weather Station
2024-03-30,Faisalabad,31.4504,73.135,23.6,56.7,0.4,19.3,1014.2,426.0,Weather Station
2024-03-31,Karachi,24.8607,67.0011,25.6,75.1,2.1,13.0,1012.7,417.8,Environmental IoT
2024-03-31,Lahore,31.5204,74.3587,22.2,59.3,2.2,20.9,1012.8,423.0,Satellite Telemetry
2024-03-31,Islamabad,33.6844,73.0479,16.1,56.1,6.8,17.9,1016.9,404.0,Sensor Network
2024-03-31,Peshawar,34.0151,71.5249,21.1,50.9,1.5,24.3,1012.5,412.6,Satellite Telemetry
2024-03-31,Quetta,30.1798,66.975,15.3,47.4,3.3,16.3,1018.7,400.2,Environmental IoT
2024-03-31,Multan,30.1575,71.5249,25.9,54.4,0.0,20.5,1014.4,419.4,Sensor Network
2024-03-31,Hyderabad,25.396,68.3578,25.9,71.5,5.4,10.7,1013.0,414.0,Satellite Telemetry
2024-03-31,Faisalabad,31.4504,73.135,23.4,62.9,0.0,11.2,1013.9,423.3,Weather Station
2024-04-01,Karachi,24.8607,67.0011,28.3,75.9,2.8,27.0,1013.0,421.8,Satellite Telemetry
2024-04-01,Lahore,31.5204,74.3587,28.2,69.6,6.8,10.2,1011.4,424.2,Sensor Network
2024-04-01,Islamabad,33.6844,73.0479,21.4,58.0,2.1,23.1,1013.2,408.0,Environmental IoT
2024-04-01,Peshawar,34.0151,71.5249,22.0,55.6,6.0,26.8,1012.6,412.1,Weather Station
2024-04-01,Quetta,30.1798,66.975,17.3,43.1,0.9,15.8,1018.8,398.7,Sensor Network
2024-04-01,Multan,30.1575,71.5249,29.9,52.7,2.0,19.1,1013.7,420.4,Satellite Telemetry
2024-04-01,Hyderabad,25.396,68.3578,27.2,73.8,0.0,16.9,1011.8,412.5,Environmental IoT
2024-04-01,Faisalabad,31.4504,73.135,26.6,62.9,4.8,15.7,1013.8,422.5,Weather Station
2024-04-02,Karachi,24.8607,67.0011,30.0,77.0,0.6,13.2,1009.4,416.8,Satellite Telemetry
2024-04-02,Lahore,31.5204,74.3587,26.0,69.9,3.2,14.2,1014.8,420.5,Satellite Telemetry
2024-04-02,Islamabad,33.6844,73.0479,23.4,59.7,1.7,18.5,1014.3,403.5,Satellite Telemetry
2024-04-02,Peshawar,34.0151,71.5249,22.8,56.2,6.9,23.5,1015.1,409.0,Environmental IoT
2024-04-02,Quetta,30.1798,66.975,16.1,48.4,3.5,11.3,1018.1,396.8,Satellite Telemetry
2024-04-02,Multan,30.1575,71.5249,32.3,59.0,3.1,20.7,1011.5,422.9,Weather Station
2024-04-02,Hyderabad,25.396,68.3578,28.5,70.7,0.5,27.7,1009.4,415.1,Environmental IoT
2024-04-02,Faisalabad,31.4504,73.135,26.8,65.3,0.0,23.3,1010.2,424.7,Sensor Network
2024-04-03,Karachi,24.8607,67.0011,28.5,79.5,2.6,23.4,1009.7,418.6,Sensor Network
2024-04-03,Lahore,31.5204,74.3587,26.9,68.5,2.3,11.5,1013.4,421.7,Environmental IoT
2024-04-03,Islamabad,33.6844,73.0479,20.4,59.2,5.2,25.5,1014.2,407.7,Environmental IoT
2024-04-03,Peshawar,34.0151,71.5249,23.2,53.9,1.7,16.4,1014.7,411.8,Satellite Telemetry
2024-04-03,Quetta,30.1798,66.975,20.0,50.3,1.0,25.7,1021.8,398.9,Weather Station
2024-04-03,Multan,30.1575,71.5249,30.5,51.5,2.3,15.9,1012.3,423.2,Environmental IoT
2024-04-03,Hyderabad,25.396,68.3578,29.9,79.6,4.4,16.0,1013.8,414.4,Weather Station
2024-04-03,Faisalabad,31.4504,73.135,28.1,61.5,3.4,16.6,1011.9,426.4,Environmental IoT
2024-04-04,Karachi,24.8607,67.0011,29.5,76.1,0.0,22.0,1009.9,418.9,Sensor Network
2024-04-04,Lahore,31.5204,74.3587,27.4,62.9,3.3,10.5,1016.9,426.3,Environmental IoT
2024-04-04,Islamabad,33.6844,73.0479,22.3,63.4,5.1,20.5,1017.8,407.5,Sensor Network
2024-04-04,Peshawar,34.0151,71.5249,25.9,63.3,0.7,21.2,1015.0,410.3,Satellite Telemetry
2024-04-04,Quetta,30.1798,66.975,18.1,49.2,2.9,24.5,1021.0,398.6,Environmental IoT
2024-04-04,Multan,30.1575,71.5249,32.8,51.8,0.0,11.2,1014.7,419.0,Sensor Network
2024-04-04,Hyderabad,25.396,68.3578,30.5,76.8,0.0,13.9,1014.7,414.5,Sensor Network
2024-04-04,Faisalabad,31.4504,73.135,29.5,60.3,0.6,10.1,1011.4,425.2,Sensor Network
2024-04-05,Karachi,24.8607,67.0011,30.4,85.4,0.0,22.3,1008.2,420.5,Satellite Telemetry
2024-04-05,Lahore,31.5204,74.3587,25.3,69.5,7.2,17.9,1014.8,421.7,Sensor Network
2024-04-05,Islamabad,33.6844,73.0479,22.2,57.5,6.4,16.9,1015.6,405.5,Environmental IoT
2024-04-05,Peshawar,34.0151,71.5249,25.4,55.1,7.0,10.9,1015.1,409.9,Satellite Telemetry
2024-04-05,Quetta,30.1798,66.975,18.6,45.0,0.0,12.0,1020.1,400.8,Satellite Telemetry
2024-04-05,Multan,30.1575,71.5249,32.5,54.7,0.8,22.3,1009.6,424.0,Environmental IoT
2024-04-05,Hyderabad,25.396,68.3578,27.1,80.3,0.1,11.1,1011.1,416.2,Satellite Telemetry
2024-04-05,Faisalabad,31.4504,73.135,29.4,61.8,6.0,22.6,1011.3,427.2,Weather Station
2024-04-06,Karachi,24.8607,67.0011,29.2,76.4,0.4,27.0,1012.5,419.9,Satellite Telemetry
2024-04-06,Lahore,31.5204,74.3587,28.6,60.7,2.2,15.2,1012.6,424.8,Weather Station
2024-04-06,Islamabad,33.6844,73.0479,23.6,61.0,2.4,12.3,1014.8,403.5,Environmental IoT
2024-04-06,Peshawar,34.0151,71.5249,25.2,57.5,6.8,13.7,1017.1,413.0,Weather Station
2024-04-06,Quetta,30.1798,66.975,20.0,43.9,0.0,19.0,1017.8,399.2,Weather Station
2024-04-06,Multan,30.1575,71.5249,30.4,52.2,0.0,12.8,1010.8,421.5,Environmental IoT
2024-04-06,Hyderabad,25.396,68.3578,29.3,73.7,3.1,17.6,1011.7,416.2,Sensor Network
2024-04-06,Faisalabad,31.4504,73.135,28.5,64.9,1.8,21.6,1010.9,422.5,Sensor Network
2024-04-07,Karachi,24.8607,67.0011,31.0,85.2,2.3,11.0,1011.3,419.1,Sensor Network
2024-04-07,Lahore,31.5204,74.3587,27.1,68.9,1.8,13.6,1011.3,425.5,Weather Station
2024-04-07,Islamabad,33.6844,73.0479,22.2,64.3,2.3,14.7,1013.1,403.8,Satellite Telemetry
2024-04-07,Peshawar,34.0151,71.5249,24.9,62.3,6.2,27.8,1016.0,410.4,Weather Station
2024-04-07,Quetta,30.1798,66.975,18.4,45.9,0.0,18.4,1017.6,401.5,Environmental IoT
2024-04-07,Multan,30.1575,71.5249,30.4,53.5,4.5,21.7,1010.1,422.9,Sensor Network
2024-04-07,Hyderabad,25.396,68.3578,30.8,74.4,5.1,13.7,1014.9,416.9,Sensor Network
2024-04-07,Faisalabad,31.4504,73.135,27.8,64.4,6.2,14.8,1014.9,422.9,Satellite Telemetry
2024-04-08,Karachi,24.8607,67.0011,30.4,83.4,0.0,12.8,1009.0,418.3,Satellite Telemetry
2024-04-08,Lahore,31.5204,74.3587,25.5,66.4,7.0,10.4,1014.3,424.8,Weather Station
2024-04-08,Islamabad,33.6844,73.0479,20.2,64.1,8.5,20.5,1016.5,405.2,Weather Station
2024-04-08,Peshawar,34.0151,71.5249,23.8,54.5,1.1,16.1,1016.4,413.3,Satellite Telemetry
2024-04-08,Quetta,30.1798,66.975,18.0,48.9,0.0,11.1,1019.9,401.4,Weather Station
2024-04-08,Multan,30.1575,71.5249,29.5,59.1,3.8,15.8,1014.2,419.3,Sensor Network
2024-04-08,Hyderabad,25.396,68.3578,27.8,72.1,3.6,24.6,1012.1,413.1,Sensor Network
2024-04-08,Faisalabad,31.4504,73.135,29.8,67.2,1.0,14.8,1012.5,423.4,Weather Station
2024-04-09,Karachi,24.8607,67.0011,28.9,79.6,1.2,27.4,1013.5,417.8,Satellite Telemetry
2024-04-09,Lahore,31.5204,74.3587,28.9,66.3,1.1,20.3,1015.1,420.8,Satellite Telemetry
2024-04-09,Islamabad,33.6844,73.0479,23.9,58.3,9.1,25.7,1018.7,403.6,Sensor Network
2024-04-09,Peshawar,34.0151,71.5249,24.9,62.6,2.7,22.1,1015.7,411.2,Weather Station
2024-04-09,Quetta,30.1798,66.975,17.8,44.8,0.0,21.0,1019.3,401.3,Satellite Telemetry
2024-04-09,Multan,30.1575,71.5249,32.4,60.4,2.3,12.3,1010.0,422.8,Weather Station
2024-04-09,Hyderabad,25.396,68.3578,27.6,77.8,0.9,19.0,1011.9,417.5,Environmental IoT
2024-04-09,Faisalabad,31.4504,73.135,27.2,64.4,0.0,28.0,1012.3,428.2,Satellite Telemetry
2024-04-10,Karachi,24.8607,67.0011,29.4,78.9,5.5,21.1,1011.5,417.5,Satellite Telemetry
2024-04-10,Lahore,31.5204,74.3587,25.1,68.9,2.0,17.9,1012.2,426.3,Environmental IoT
2024-04-10,Islamabad,33.6844,73.0479,23.8,63.1,3.1,12.3,1013.9,404.2,Sensor Network
2024-04-10,Peshawar,34.0151,71.5249,23.6,57.7,5.0,26.0,1015.6,411.1,Environmental IoT
2024-04-10,Quetta,30.1798,66.975,18.4,43.7,2.9,19.5,1016.6,402.5,Sensor Network
2024-04-10,Multan,30.1575,71.5249,31.1,59.1,0.0,13.8,1010.6,418.7,Environmental IoT
2024-04-10,Hyderabad,25.396,68.3578,28.4,72.7,2.8,10.7,1013.1,417.9,Environmental IoT
2024-04-10,Faisalabad,31.4504,73.135,29.7,65.8,0.0,16.9,1014.8,427.1,Environmental IoT
2024-04-11,Karachi,24.8607,67.0011,31.2,82.8,2.7,22.9,1010.2,418.7,Sensor Network
2024-04-11,Lahore,31.5204,74.3587,27.1,66.5,0.0,25.1,1015.9,425.2,Sensor Network
2024-04-11,Islamabad,33.6844,73.0479,23.2,56.4,6.5,26.6,1016.2,404.2,Weather Station
2024-04-11,Peshawar,34.0151,71.5249,25.7,56.0,3.3,14.4,1012.3,412.9,Environmental IoT
2024-04-11,Quetta,30.1798,66.975,17.9,47.3,3.1,26.9,1020.9,401.4,Weather Station
2024-04-11,Multan,30.1575,71.5249,29.5,59.0,4.6,21.1,1011.0,423.6,Environmental IoT
2024-04-11,Hyderabad,25.396,68.3578,30.7,75.2,3.6,20.9,1013.3,418.1,Sensor Network
2024-04-11,Faisalabad,31.4504,73.135,28.6,59.0,1.5,24.6,1015.7,422.8,Satellite Telemetry
2024-04-12,Karachi,24.8607,67.0011,31.1,83.9,1.3,20.5,1009.6,418.3,Environmental IoT
2024-04-12,Lahore,31.5204,74.3587,26.1,64.1,3.2,11.9,1015.0,420.8,Satellite Telemetry
2024-04-12,Islamabad,33.6844,73.0479,21.3,56.6,5.1,27.7,1016.5,407.7,Sensor Network
2024-04-12,Peshawar,34.0151,71.5249,24.0,58.0,3.8,24.7,1014.6,411.7,Environmental IoT
2024-04-12,Quetta,30.1798,66.975,17.6,42.4,0.0,21.7,1019.9,400.2,Satellite Telemetry
2024-04-12,Multan,30.1575,71.5249,29.9,57.3,0.2,14.9,1014.3,422.7,Environmental IoT
2024-04-12,Hyderabad,25.396,68.3578,28.7,78.9,3.3,25.1,1012.6,417.0,Weather Station
2024-04-12,Faisalabad,31.4504,73.135,28.9,64.8,1.5,27.2,1012.6,424.1,Environmental IoT
2024-04-13,Karachi,24.8607,67.0011,31.6,83.0,0.0,18.6,1011.9,419.3,Satellite Telemetry
2024-04-13,Lahore,31.5204,74.3587,26.8,62.8,4.6,26.5,1015.5,423.3,Sensor Network
2024-04-13,Islamabad,33.6844,73.0479,20.9,61.1,7.8,21.8,1016.1,409.3,Environmental IoT
2024-04-13,Peshawar,34.0151,71.5249,25.2,59.6,6.3,25.4,1016.1,409.5,Satellite Telemetry
2024-04-13,Quetta,30.1798,66.975,16.8,42.1,3.9,19.8,1017.7,401.4,Weather Station
2024-04-13,Multan,30.1575,71.5249,30.9,59.1,3.0,13.8,1010.4,418.7,Weather Station
2024-04-13,Hyderabad,25.396,68.3578,28.4,76.5,4.2,12.2,1011.3,415.4,Satellite Telemetry
2024-04-13,Faisalabad,31.4504,73.135,27.9,58.9,2.1,21.7,1010.2,426.1,Weather Station
2024-04-14,Karachi,24.8607,67.0011,31.2,81.2,1.5,20.4,1009.7,422.4,Environmental IoT
2024-04-14,Lahore,31.5204,74.3587,28.9,61.3,0.2,20.5,1012.5,424.6,Satellite Telemetry
2024-04-14,Islamabad,33.6844,73.0479,21.2,60.7,3.4,18.0,1018.4,405.3,Environmental IoT
2024-04-14,Peshawar,34.0151,71.5249,24.3,60.0,6.7,19.1,1017.5,412.9,Sensor Network
2024-04-14,Quetta,30.1798,66.975,16.1,44.6,1.6,27.0,1017.1,398.8,Environmental IoT
2024-04-14,Multan,30.1575,71.5249,31.8,60.0,0.0,18.8,1014.9,419.8,Weather Station
2024-04-14,Hyderabad,25.396,68.3578,29.0,78.9,0.0,13.5,1010.2,418.5,Weather Station
2024-04-14,Faisalabad,31.4504,73.135,27.0,66.4,4.6,13.7,1014.3,424.3,Sensor Network
2024-04-15,Karachi,24.8607,67.0011,28.6,80.6,0.5,11.5,1008.7,417.6,Sensor Network
2024-04-15,Lahore,31.5204,74.3587,28.1,63.7,3.7,24.5,1013.1,421.1,Weather Station
2024-04-15,Islamabad,33.6844,73.0479,21.2,63.4,1.9,13.7,1016.1,404.2,Sensor Network
2024-04-15,Peshawar,34.0151,71.5249,24.2,63.0,5.2,17.7,1014.9,410.7,Satellite Telemetry
2024-04-15,Quetta,30.1798,66.975,16.2,47.5,0.0,13.7,1021.8,399.0,Sensor Network
2024-04-15,Multan,30.1575,71.5249,29.6,57.0,0.0,27.9,1012.4,423.5,Sensor Network
2024-04-15,Hyderabad,25.396,68.3578,29.0,76.7,2.3,12.6,1013.9,414.6,Environmental IoT
2024-04-15,Faisalabad,31.4504,73.135,26.1,64.4,4.4,24.2,1014.1,425.4,Weather Station
2024-04-16,Karachi,24.8607,67.0011,29.9,77.7,0.0,21.3,1011.3,417.3,Satellite Telemetry
2024-04-16,Lahore,31.5204,74.3587,28.5,61.5,6.6,23.3,1015.7,425.1,Weather Station
2024-04-16,Islamabad,33.6844,73.0479,21.0,60.4,7.7,13.5,1018.2,409.4,Environmental IoT
2024-04-16,Peshawar,34.0151,71.5249,22.6,62.3,4.7,26.8,1012.4,413.4,Sensor Network
2024-04-16,Quetta,30.1798,66.975,18.4,44.5,4.1,19.0,1019.9,401.1,Weather Station
2024-04-16,Multan,30.1575,71.5249,30.4,57.6,5.8,17.1,1014.6,420.3,Sensor Network
2024-04-16,Hyderabad,25.396,68.3578,27.7,78.8,0.0,26.4,1010.6,417.3,Weather Station
2024-04-16,Faisalabad,31.4504,73.135,26.4,67.5,5.0,15.4,1013.0,428.3,Sensor Network
2024-04-17,Karachi,24.8607,67.0011,31.3,83.6,0.0,10.6,1009.8,417.2,Satellite Telemetry
2024-04-17,Lahore,31.5204,74.3587,28.6,68.1,3.5,20.4,1013.1,426.4,Environmental IoT
2024-04-17,Islamabad,33.6844,73.0479,22.5,55.8,8.6,20.9,1013.6,405.4,Satellite Telemetry
2024-04-17,Peshawar,34.0151,71.5249,22.8,57.4,4.6,18.0,1014.2,408.8,Weather Station
2024-04-17,Quetta,30.1798,66.975,19.9,45.1,4.8,24.9,1020.5,400.6,Satellite Telemetry
2024-04-17,Multan,30.1575,71.5249,31.3,54.9,3.1,21.6,1012.8,422.0,Sensor Network
2024-04-17,Hyderabad,25.396,68.3578,29.2,75.6,4.3,17.3,1009.9,415.2,Weather Station
2024-04-17,Faisalabad,31.4504,73.135,28.2,66.0,1.0,10.6,1011.2,427.4,Satellite Telemetry
2024-04-18,Karachi,24.8607,67.0011,31.2,80.3,0.0,16.7,1013.1,419.9,Satellite Telemetry
2024-04-18,Lahore,31.5204,74.3587,28.7,67.4,5.7,21.5,1014.4,424.8,Satellite Telemetry
2024-04-18,Islamabad,33.6844,73.0479,20.1,62.8,3.2,13.6,1016.3,403.7,Weather Station
2024-04-18,Peshawar,34.0151,71.5249,23.1,60.0,0.6,24.3,1012.2,412.4,Sensor Network
2024-04-18,Quetta,30.1798,66.975,17.1,45.8,3.2,19.6,1018.1,401.8,Satellite Telemetry
2024-04-18,Multan,30.1575,71.5249,30.5,51.9,0.0,18.5,1011.0,423.2,Satellite Telemetry
